dataset_name	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	0.00381	0.05541	13.38079	0.00565	0.01775	0.0	0.69943	5.56484	0.04097	0.1212	0.00204	4.01898	0.0	28.03525	24.43536	12.33333	0.10092	0.04785	7.42455	0.3496	0.0	0.00076	0.0	0.0	0.00187	2.89384	0.00712	0.57579	22.48293	45.29155	12.58593	16.57194	42.20476	0.00223	11.07848	11.15212	0.4216	0.16728	0.29444	0.6426	0.24891	0.0	12.80804	5.79202	0.00581	52.66071	5.75959	3.55457	0.00017	1.08123	0.0	1.27638	14.75877	0.0	0.0	51.01071	0.00065	0.94666	0.0	5.4991	53.67692	7.2376	0.0	0.08163	1.92299	0.0	0.0	15.68174	0.44077	28.76789	0.00347	0.41857	4.97038	0.0	0.84981	2.5557	2.8814	0.18948	3.16266	0.21585	0.00411	26.10432	24.20043	0.0	0.30285	0.0	11.68619	0.0	0.00863	0.1769	0.40673	0.10039	6.52646	0.01152	0.05196	0.79213	0.00285	0.0	0.2818	7.7958	1.75502	21.00282	4.85245	0.4729	16.9181	47.15318	4.33175	0.0	0.02627	0.0	0.00062	0.3245	0.00054	0.67693	0.00258	9.57099	0.09371	0.0	0.03699	0.0	7.19689	0.18741	0.00556	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae	7.079	7.52056	7.89251	0.91904	24.40912	3.15116	2.75899	4.97132	0.25098	4.65565	4.18734	2.84144	0.26812	0.04401	0.54715	5.37802	28.13985	3.59052	2.33056	5.00387	6.24106	9.72835	0.97244	3.75884	6.87563	10.47025	18.912	0.0	1.19279	0.33252	0.05968	6.78362	4.65225	9.00326	2.95642	0.78291	13.68917	3.72536	2.77116	4.49711	1.70569	3.13975	1.65485	0.0	0.01483	3.3811	0.08133	4.34106	0.0	5.83807	0.39649	4.84916	0.571	7.26175	5.02396	0.66188	26.34714	0.14656	0.44929	9.06021	4.31852	6.75793	1.07746	7.79616	1.96142	3.78559	7.50989	4.15805	7.61123	2.24304	3.5879	3.92228	9.06499	0.17717	8.14751	1.13033	1.01714	16.56928	15.06131	7.78782	5.8294	0.69719	3.27838	10.25634	14.90915	1.39698	0.08021	5.61237	7.72647	0.95766	0.73374	0.22604	0.79787	1.89244	3.76756	0.0	5.61913	4.7636	6.23804	5.41981	0.25321	2.12743	6.78816	1.49771	0.22695	6.70638	1.15758	6.6497	1.44638	4.70167	5.43956	13.31234	6.6251	18.42113	0.22043	2.00832	10.21399	0.98995	7.64144	6.6406	0.01487	11.03947	1.6102	5.73446	3.78747
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae	0.89212	0.20862	0.04613	1.72468	2.03016	1.59162	2.01962	0.49458	1.21059	2.19802	0.0	1.08174	0.0	0.83121	1.58433	1.57894	0.59833	0.75351	1.19271	1.32121	6.72725	0.70185	1.18353	3.47559	2.49733	4.36356	0.58152	0.0	2.04384	0.32709	2.01487	5.02834	0.60994	7.64652	3.16013	1.00844	1.69408	1.40517	3.68638	2.07896	0.81027	3.5425	1.11106	0.0	5.79652	0.55039	0.30565	5.11995	0.00107	1.14956	1.80292	4.60723	3.07769	2.55431	1.73785	0.70734	1.73956	2.72129	4.87211	4.44364	0.81085	1.41268	0.33227	1.54822	3.25648	4.36213	0.81872	1.61286	0.0	0.55431	1.7042	0.0	6.79529	0.45763	6.12305	4.08793	7.12128	1.386	1.35103	2.87313	2.34782	1.77137	2.62113	1.45763	5.63359	4.28018	1.58822	1.25392	5.13987	0.3141	1.51651	20.86389	2.65503	0.36098	1.66376	0.92078	5.0861	0.94214	1.83242	0.28922	2.72395	1.83648	5.53778	1.40909	0.03323	0.84014	2.78183	5.38533	3.0866	3.24445	1.42284	0.9898	1.79372	0.98454	0.01288	1.71529	1.39062	2.28887	1.82497	3.00283	0.83983	1.97269	2.26145	0.92357	2.19365
k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified	0.0	0.0	0.0	0.0	0.02331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02899	0.0	0.00524	0.0	0.01786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified	0.0	0.0	0.13035	0.0	0.00122	0.0	0.0	0.00269	0.0	0.0	0.0	0.18274	0.04414	0.06793	0.97639	0.03629	0.0	0.00074	0.0	0.00225	0.02093	0.00309	0.0	0.0	0.0	0.01278	0.0	0.01933	0.0	0.0	0.0	0.0	0.00302	0.0	0.00826	0.04131	0.0	0.0	0.00362	0.00793	0.0	0.00874	0.0	0.01167	0.04204	0.0	0.0	0.06111	0.40802	0.00935	0.01835	0.0	0.00738	0.0	0.02462	0.0	0.0	0.0	0.04258	0.20337	0.0	0.0	0.0	0.0	0.0	0.03371	0.01412	0.0	0.0	0.0	0.0024	0.0	0.0	0.0174	0.0	0.0	0.00625	0.0	0.00536	0.0	0.0	0.0	0.0	0.0	1.01589	0.0	0.00414	0.0	0.0	0.00807	0.00969	0.0	0.0	0.0	0.0	0.02734	0.08074	0.0	0.0	0.01857	0.00168	0.00196	0.00948	0.0033	0.0	0.0	0.03269	0.00287	0.0	0.0	0.01705	0.0	0.01059	0.00375	0.01061	0.0	0.00092	0.0	0.0	0.0	0.00305	0.0	0.0	0.00258	0.00184
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00719	0.0	0.0	0.2799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01301	0.0	0.0174	0.0	0.0	0.0	0.0	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0185	0.0	0.0	0.01897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13716	0.0	0.0	0.0	0.16439	0.0	0.03128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09594	0.0	0.44143	0.00054	0.00633	0.0	0.0206	0.0	0.00164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136	0.0	0.0	0.0	0.0	0.0	0.00252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01702	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae	0.45677	0.00896	0.00188	0.03817	0.0	0.0	0.16177	0.00541	0.33877	0.1214	0.0309	0.0	0.15696	0.08669	0.0	0.00306	0.0	0.00802	0.02833	0.06083	0.0	0.02159	0.0	0.0	0.0	0.44514	0.0	0.0	0.03503	0.0	0.11061	0.15043	0.00168	0.0	0.03951	0.0	0.00779	0.02934	0.01265	0.0448	0.0396	0.06988	0.31833	0.00758	0.0	0.0	0.32685	0.15607	0.0	0.01138	0.0	0.0	0.00662	0.00163	0.59438	0.01751	0.0	0.00756	0.0777	0.01753	0.0	0.00491	0.01326	0.0	0.0	0.0	0.00234	0.00119	0.00377	0.0	0.0	0.34069	0.01502	0.01187	0.0	0.27068	0.02734	0.05827	0.00298	0.00606	0.0	0.00381	0.0	0.0	0.0	0.0	0.0	0.00156	0.0	0.19398	0.0	0.0	0.06145	0.05622	0.0174	0.00182	0.02502	0.43725	0.10264	0.02215	0.27256	0.0861	0.0	0.00044	0.01484	0.00397	0.01798	0.18883	0.11836	0.0	0.04734	0.0	0.00336	0.0	0.04074	0.01122	0.02689	0.0	0.0	0.0	0.04171	0.02984	0.00616	0.0	0.08482
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae	0.00238	0.0	0.0	0.01634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00151	0.00782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00921	0.0	0.0	0.0	0.0	0.0	0.0046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae	0.38983	0.0215	1.00455	0.3251	0.04638	0.36069	0.04086	0.32736	0.83093	0.47664	0.44974	2.2669	1.18064	2.67191	0.33543	0.16804	0.0	0.7573	0.09242	0.14915	0.07913	0.13478	0.07277	0.10206	0.02109	3.93763	0.14951	0.1389	0.18976	0.11561	0.85963	3.50181	1.65798	0.00872	0.11373	0.11974	0.00154	0.17158	1.31236	0.7385	0.22412	1.09274	0.2662	0.56534	0.16038	0.32895	2.22756	0.44131	3.0828	0.81266	0.14119	0.12603	0.01536	0.27983	0.13256	0.08253	0.57471	0.02185	0.41509	0.21578	0.00688	0.06021	0.11995	0.00784	0.05587	0.07863	1.06952	0.30657	0.0046	0.33075	0.09399	0.43408	0.41863	0.7173	0.87176	0.4819	0.01625	0.09483	0.10778	0.49432	0.20248	0.10674	0.18802	0.04522	0.25639	0.4143	0.04351	0.19099	0.10423	0.11723	0.62989	0.03753	0.2255	0.00695	1.14635	0.15861	0.39057	0.16364	0.15099	0.32735	0.55047	0.5696	0.45497	1.26698	0.14018	0.01637	5.95963	0.05872	0.004	0.05885	0.40177	0.09275	0.1021	0.00114	0.70808	0.00489	0.10031	0.22923	0.03072	0.15406	0.17473	0.02648	0.03049	0.0785	0.03604
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae	0.0	0.0	0.00964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.00677	0.0	0.0	0.0	0.01287	0.01525	0.0	0.0	0.0	0.00736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01991	0.0	0.00255	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00468	0.05431	0.0	0.0	0.00823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae	0.0	0.0	0.05289	0.0	0.0	0.0	0.01101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01225	0.0	0.0	0.00334	0.0	0.0	0.00047	0.0	0.01547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00096	0.00495	0.0	0.0	0.0	0.0	0.0	0.0	0.04831	0.01033	0.00295	0.00988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00507	0.01968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00272	0.0	0.0	0.00124
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae	0.00443	0.0	0.96189	0.76023	1.90149	0.21566	0.06318	0.06721	0.0	0.29477	0.03344	0.01383	0.03402	0.18676	1.03539	7.07163	0.4215	0.02937	0.67856	0.48711	0.57959	0.45127	0.00576	8e-05	0.0	0.32068	0.00617	0.00933	0.31101	0.00853	0.0	0.13008	0.05099	0.28873	0.42091	0.0357	0.60194	1.77479	1.22367	0.94973	0.98401	0.56298	0.23991	1.03198	0.78909	0.06288	0.01464	1.00217	0.65332	0.43689	0.55257	0.0553	0.42935	0.40901	1.32859	1.16542	0.22251	0.09389	0.00243	0.27318	0.13285	0.01042	1.09227	0.01468	0.0	0.06753	0.0153	1.21505	0.07165	0.0	0.05756	0.27716	2.79082	0.10431	0.11006	0.08165	0.01628	0.00877	0.01501	0.33876	0.45336	0.20477	0.09504	0.09017	0.62916	0.0029	1.84937	0.54645	1.02648	0.0	0.22887	2.31401	0.14757	0.0445	0.00269	0.05054	0.6692	0.26784	0.09827	0.05176	0.0	0.28814	0.94598	0.02494	0.24653	0.0	0.02051	0.17543	0.0	0.17109	0.50311	0.94915	0.10144	0.67137	0.04285	0.01027	0.23393	1.96725	0.17906	0.00163	0.09297	0.39817	0.61775	0.00568	0.75453
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis	0.0	0.0	0.0211	0.0	0.00709	0.0	0.0	0.0	0.01317	0.0066	0.0	0.00815	0.00469	0.05914	0.2409	0.00861	0.0	0.00094	0.0	0.01522	0.01468	0.00606	0.01184	0.0	0.0	0.04479	0.0	0.0	0.00336	0.0	0.0	0.0	0.00191	0.0	0.0104	0.0	0.0	0.03668	0.00417	0.02854	0.0	0.0	0.0	0.0	0.01377	0.0	0.0	0.01555	0.0	0.0	0.0119	0.0	0.0	0.0	0.01485	0.00046	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.0	0.00246	0.00844	0.0	0.0	0.0	0.00266	0.0	0.00091	0.00848	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01634	0.0	0.0	0.0	0.00332	0.0	0.00436	0.00136	0.00243	0.0	0.0	0.04314	0.0	0.0	0.0	0.0153	0.0	0.0091	0.0	0.01846	0.0	0.00078	0.0	0.0	0.0	0.00345	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified	0.06794	0.0207	0.25688	0.36928	0.28659	0.17036	0.13602	0.00708	0.16335	0.21585	0.05259	0.07208	0.1118	0.13238	0.00664	0.15407	0.90025	0.02619	3.1853	0.30702	0.13653	3.94649	0.15739	0.12507	0.06014	0.04173	0.36591	0.0	0.08169	0.0	0.29605	0.05745	0.00242	0.26285	0.05053	0.30687	0.14087	0.23998	0.13162	0.00503	0.04922	0.09759	0.02396	0.0	0.01542	0.02922	0.00391	1.2947	0.0	0.0	0.01792	0.05544	0.06014	0.20532	0.02149	0.11882	0.34353	0.20234	0.1042	0.02848	0.09889	0.16406	0.63028	0.65995	0.07771	0.13809	0.24374	0.13946	0.64951	0.02799	0.03584	0.08653	0.21172	0.0041	0.10576	0.39185	0.23919	0.04225	0.28856	0.02004	0.16903	0.03396	0.29811	0.02576	0.36039	0.5307	0.54078	0.01342	0.07303	0.03223	0.05318	0.02312	0.25703	0.19061	0.06096	0.33864	2.49694	0.02602	0.02001	0.00602	0.04443	0.00576	0.12057	0.0	0.06844	0.09826	0.53419	0.48601	0.0	0.87167	0.06994	0.62219	0.05699	0.06553	0.12641	0.07906	0.07451	0.19467	0.23561	0.09283	0.04156	0.57351	0.00305	0.07807	0.07218
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae	3.78629	4.73359	0.75318	3.38358	4.0497	11.77305	1.71996	4.55718	2.03833	5.84761	13.93896	10.97203	0.74862	6.19595	0.17082	0.96263	8.71581	8.87446	3.56176	7.25584	1.14358	6.72302	2.29465	1.6225	3.50345	2.49703	2.90498	5.09373	1.99757	5.86943	1.20229	5.65238	2.7841	2.12817	1.2664	5.97199	1.27529	16.03169	4.83508	2.86512	7.74892	2.65599	2.11526	2.75161	0.2799	3.55916	17.65924	6.31649	1.372	4.47761	9.42524	5.286	11.73679	0.544	3.22942	1.89363	0.97177	2.7009	5.63894	1.1699	0.75665	0.45758	2.42998	1.60739	5.44294	2.74612	1.86681	3.59988	5.55541	14.49194	15.44074	3.31641	1.2717	2.33094	0.04438	9.68468	13.14331	1.56652	9.78383	1.71265	1.38719	1.85625	7.11292	4.38383	1.18207	1.9322	4.183	1.94954	7.46395	7.7012	2.94935	0.06109	8.04114	11.74271	9.74898	1.04252	9.79614	12.59069	4.10421	13.14335	7.15174	3.57865	18.01718	3.80861	1.7361	0.65765	1.7897	3.43588	0.02153	0.45508	1.92187	2.67661	13.52954	0.30859	0.71875	2.95203	0.65453	0.99395	5.40399	4.27184	15.53427	5.74757	5.57497	8.83908	4.55061
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae	14.07844	13.92398	14.07831	15.90084	20.29941	21.33676	25.32399	20.13625	47.10095	30.32563	22.63382	19.80091	4.88954	7.54044	12.26981	5.217	6.41874	52.86699	39.21632	19.09433	7.14542	27.74074	23.85437	45.80464	26.59136	12.24032	13.91706	24.14595	16.68388	15.92586	12.70512	18.41334	8.11223	20.32389	40.891	26.31882	17.19378	15.00378	27.37173	32.97956	24.85693	25.34819	38.36148	40.35487	25.69134	11.09882	21.19267	21.66121	75.02012	23.19632	29.07396	17.04698	14.25156	14.83017	24.96286	14.46633	14.5502	25.87676	20.41786	12.96964	8.52886	20.66874	16.71465	21.32289	18.92184	54.23923	17.90894	15.32415	11.04006	12.28939	18.90246	25.65982	21.51657	27.3315	4.38252	23.69657	13.47218	9.84263	11.786	31.02589	22.53214	14.13907	14.63794	22.87088	8.32226	6.63313	20.70701	27.76923	29.65838	38.6889	20.31887	7.48917	20.19471	31.64829	33.89623	15.37075	23.66331	20.57191	26.63059	8.92628	35.41037	43.73769	9.15653	25.14144	17.82025	6.58093	17.8221	23.90824	9.33964	18.94496	30.57111	11.32861	20.19233	4.27218	4.00147	43.16724	8.68781	38.78632	25.4736	45.16967	10.43307	10.50147	31.10226	23.33397	20.96828
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae	0.60157	1.6104	0.29977	12.94301	0.81644	2.21892	0.08136	1.23011	0.0	0.85173	0.17171	0.82175	0.0	0.59537	0.20823	3.02488	5.06663	0.25646	0.55379	0.64646	3.48404	1.1901	1.8137	0.0	0.46087	4.09237	1.13035	0.0	1.76212	0.34307	0.84854	1.04101	0.46809	1.67443	1.04989	0.98212	3.27111	1.01474	0.14203	1.78835	0.15806	0.73229	0.54605	0.13934	0.0	0.62067	0.90834	4.21099	0.01478	1.52172	0.48299	0.61026	0.60254	0.14909	1.43899	0.00061	0.01607	0.0	0.09765	1.59844	0.00467	4.38008	5.35814	0.01027	0.37078	0.22055	0.35886	1.15767	0.28907	0.09322	0.89547	1.59157	0.73028	0.2293	0.52206	0.31047	0.82248	1.78281	0.7877	1.74815	0.55932	1.71106	0.42097	0.54082	0.02568	0.0	3.02146	2.26634	1.16038	0.0	0.15889	0.0	0.37211	1.33614	0.60068	0.0	0.04323	0.35365	1.87332	2.55375	0.00313	0.77472	0.00506	0.15672	3.36219	4.23559	3.74929	1.28537	0.0	0.21797	1.00344	2.23763	0.12952	4.02733	0.00078	0.03636	1.24475	0.05981	1.45939	1.61028	0.1449	1.28463	0.00205	0.18784	1.34581
