dataset_name	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__Enorma_massiliensis	0.0	0.0	0.0512	0.01161	0.03208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00111	0.0	0.0	0.00028	0.00683	0.0	0.0	0.85379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109	0.0	0.00114	0.00394	0.0	0.0	0.0	0.0	0.0	0.03856	0.0	0.01358	0.0	0.00106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__.Collinsella._massiliensis	0.00094	0.00865	0.01192	0.00533	0.05738	0.00122	0.00903	0.0	0.00346	0.0	0.00138	0.0	0.0	0.0009	0.01373	0.00177	0.0	0.00262	0.0323	0.0	0.0	0.03411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261	0.00674	0.0	0.01005	0.01968	0.00431	0.0	0.0035	0.0	0.00215	0.00314	0.00038	0.0	0.0032	0.01666	0.0	0.0	0.00412	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Adlercreutzia.s__Adlercreutzia_equolifaciens	0.00609	0.0	0.00566	0.1852	0.0	0.0	0.0	0.0	0.01669	0.01297	0.0	0.0	0.0	0.01905	0.0	0.00588	0.01581	0.00096	0.00894	0.0	0.0	0.0	0.0	0.01583	0.0	0.0	0.0	0.08567	0.00492	0.00663	0.0	0.0	0.04431	0.12471	0.0	0.0	0.0	0.0	0.0	0.06669	0.0	0.0414	0.01431	0.0	0.03357	0.0	0.00057	0.0	0.06204	0.0	0.0	0.0115	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Asaccharobacter.s__Asaccharobacter_celatus	0.0035	0.0	0.00788	0.21006	0.0	0.0	0.0	0.0	0.10771	0.03306	0.0	0.0	0.0	0.05478	0.0	0.01428	0.01712	0.00204	0.00324	0.0	0.0	0.0	0.0	0.0642	0.0	0.0	0.0	0.16452	0.00527	0.00055	0.0	0.0	0.04082	0.12347	0.0	0.0	0.0	0.0	0.0	0.13426	0.0	0.08866	0.04877	0.0	0.02612	0.0	0.0	0.0	0.08366	0.0	0.0	0.00778	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Denitrobacterium.s__Denitrobacterium_detoxificans	0.00051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Eggerthella.s__Eggerthella_lenta	0.0	0.00215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05126	0.0	0.05007	0.00391	0.02064	0.07542	0.0	0.0	0.0	0.25094	0.0	0.0	0.0	0.0	0.0	0.04708	0.0	0.10803	0.34925	0.04763	0.13497	0.24269	0.008	0.0	0.0	0.16789	0.01511	0.00444	0.17543	0.0	0.0	0.0	0.00709	0.0	0.0	0.11269	0.15026	0.0	0.0	0.0	0.06523
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Enterorhabdus.s__Enterorhabdus_caecimuris	0.01579	0.0	0.0	0.00556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00503	0.0	0.0	0.0	0.0	0.00117	0.005	0.0	0.0	0.0	0.0	0.0	0.00391	0.0	0.00072	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Gordonibacter.s__Gordonibacter_pamelaeae	0.70026	0.00122	0.0	0.04278	0.0	0.0	0.0	0.0	0.0	0.03999	0.0	0.0	0.00517	0.0	0.00876	0.00151	0.0	0.04915	0.00135	0.0	0.0	0.03773	0.0	0.01027	0.0	0.0	0.0	0.02477	0.0	0.04916	0.06171	0.0091	0.12205	0.1981	0.00854	0.0	0.0	0.02826	0.00546	0.00221	0.03985	0.0	0.00054	0.00382	0.00919	0.0	0.02297	0.0213	0.04262	0.0	0.0	0.00054	0.00685
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia.s__Slackia_exigua	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia.s__Slackia_isoflavoniconvertens	0.0	0.13094	0.0	0.04659	0.0	0.80277	0.0718	0.0	0.00684	0.0	0.06202	0.0	0.0	0.0	0.0	0.05032	0.0	0.0	0.31783	0.15018	0.0	0.0	0.0	0.0	0.0	0.0	0.02644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65392	0.02944	0.0	0.0	0.58573	0.0	0.47238	0.02058	0.42495	0.0	0.0	0.0	0.0	0.0	0.00541	0.0	0.0	0.0697
k__Bacteria.p__Bacteroidetes.c__Bacteroidetes_unclassified.o__Bacteroidetes_unclassified.f__Bacteroidetes_unclassified.g__Bacteroidetes_unclassified.s__Bacteroidetes_bacterium_oral_taxon_272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_caccae	0.0	0.06052	0.0	0.33363	0.0	1.21019	0.24314	2.74309	0.19293	0.54614	0.0	0.0	0.0	0.37511	0.73845	0.0	0.32251	1.0243	0.17673	2.08281	0.0	0.84279	0.0	0.69364	0.0	0.0	0.00567	0.62114	0.08981	0.01519	0.0	0.33264	0.02719	0.01945	0.89342	0.11689	0.47908	0.03317	0.95016	0.83204	0.0	1.135	1.87479	0.12373	0.26089	0.26096	1.06453	0.0	2.48519	1.81828	0.06279	0.507	11.36605
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_cellulosilyticus	0.0	0.0	0.02283	0.02524	0.0	0.00751	0.00173	0.0	0.0	0.01507	0.0	0.0	0.0	0.38953	0.0	0.0	1.97714	0.65116	0.00523	0.0	0.0	0.0	0.0	0.01232	0.0	0.0	0.0	0.0	0.29216	0.00328	0.05674	0.0	0.00558	0.00193	0.0	0.0	0.09637	0.0	0.0	0.0	0.0	0.0	1.36737	0.0	0.0	0.0	0.0	0.0	0.0	1.77231	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_clarus	0.0	0.00645	0.0	0.0	0.0	0.01237	0.0	0.0	0.06666	0.0	0.0	0.0	0.0	0.1037	0.0	0.0	0.0454	0.0	0.0	0.0	0.0	0.0	0.0	0.43693	0.0	0.0	0.06945	0.0	0.43557	0.11018	0.36827	0.0	0.05461	0.03923	0.06572	1.24509	0.0	0.0	0.0	0.20189	0.0	0.24296	0.00913	0.0	0.0	0.00557	0.0	0.0	0.35077	0.02343	0.0	0.0	0.29636
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_coprocola	0.0	0.0	0.0	0.0	0.0	0.2142	0.03954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77057	1.11189	0.98626	0.0	1.00162	0.79975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69132	0.11274	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_coprophilus	0.0	0.70565	0.0	0.0	0.0	2.3038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.39227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_dorei	0.0	0.0614	0.66875	1.83647	1.61783	0.0	0.76495	21.66242	0.25616	0.6439	0.59627	0.0	0.0	0.09632	0.0063	0.0	10.8658	25.15752	0.00867	2.86167	14.97501	5.2268	0.0	2.0427	0.0	0.0	0.26629	8.54751	1.73299	0.56995	9.66168	0.0	0.79936	0.50506	0.0	0.00366	0.51357	0.23233	10.58495	2.39212	1.09547	3.09275	0.0	0.0	0.0	0.21924	2.15334	12.92335	1.72596	0.9332	0.05876	0.00383	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_eggerthii	0.0	0.01074	0.0	0.0	0.0	0.28135	0.01931	0.0	0.0	0.70933	0.0	0.0	0.0	0.0	0.00415	0.0	0.08991	0.0	0.36286	4.66657	0.0	0.18697	0.0	0.9346	0.0	0.0	0.07979	3.03584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.01613	1.08018	0.0	1.32285	0.0	0.0	0.0	0.00788	0.21626	0.0396	1.97682	1.72129	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis	0.0	0.1079	0.12466	0.0	0.0	0.0	0.0	0.0	0.42924	0.0	0.0	0.0	0.0	1.46901	0.00995	0.0	0.0	0.0	0.24737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09188	0.0	0.63202	0.36967	0.0	0.0	0.24329	0.13429	0.0	1.25019	0.0	0.0	3.43036	0.15116	2.72937	0.23505	0.0	0.0	1.78476	0.0	0.03899	0.96075	0.0	0.49134	0.0	1.89937	4.60747
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis_CAG_32	0.0	0.00658	0.07263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10764	0.0	0.53274	0.47551	0.0	0.0	0.20534	0.13332	0.0	0.2443	0.0	0.0	0.0174	0.47977	0.0	0.47218	0.0	0.0	0.01817	0.0	0.0	0.0	0.02517	0.0	0.0	0.0	2.10106
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_finegoldii	0.0	0.00152	0.0	0.0	0.0	0.0	0.0	0.0	0.19189	0.0	0.38353	0.0	0.31375	0.05539	0.0	0.0	0.0	0.0	0.0169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34237	0.0	0.0	0.0	0.15681	0.0	0.0	0.0	0.0	0.0	0.09258	0.0	0.0	0.08273	0.0	0.10934	0.06348	0.0585	0.0	0.00775	0.0	0.13357	0.15297	0.0	0.0	0.61895	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_fluxus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56623	0.0	0.0	0.0	0.0	0.0	4.41621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_fragilis	0.0	0.0	0.00338	0.86315	1.29943	0.55787	0.0	0.0	0.0168	0.00238	0.13239	0.0	6.4021	0.0	0.0587	0.00383	0.41657	0.0	0.0	3.23982	0.0	0.0	0.0	0.0	0.0	0.0	0.07307	7.56468	0.0	0.0	3.13059	1.68109	0.0	0.0	0.0	0.0	0.13007	13.08478	0.82615	0.0	0.04915	0.0	0.0	0.0	0.0	0.0	0.13431	29.38872	0.13759	0.0	0.0	0.05786	5.32872
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_galacturonicus	0.0	0.03079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_intestinalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00541	0.0	0.0	0.0	0.0	0.0	0.0	0.24522	0.0	2.44136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85273	0.0	0.0	0.0	0.0	0.45994	0.0	0.0	0.0	0.0	0.13435	0.0	0.0	0.10262	1.37823	0.0	0.0	0.0	0.0	0.0	0.0	0.92534	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_massiliensis	0.0	0.44289	0.6413	0.0	0.0	0.0	0.0	0.0	0.84866	0.0	0.0	0.0	0.0	0.17999	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.09297	0.0	0.0	0.00127	0.0	0.80314	0.53841	0.0	0.0	0.42331	0.29021	0.61498	0.4196	2.46873	0.0	0.0	0.0	0.0	0.0	0.47099	0.0	0.09078	0.64639	0.0	0.0	3.81173	1.1275	0.0	0.93694	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_nordii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00169	0.0	0.0	0.0	0.1377	0.0	0.00137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157	0.0	0.00382	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_ovatus	0.31396	0.11862	0.80908	2.03785	0.0	0.05866	0.0	0.0	0.0	0.0	0.33871	0.0	0.01109	0.06326	0.0	4.87074	0.15082	0.05301	0.07219	0.30636	18.62016	0.0	0.0	0.45411	0.0	0.0	0.0	0.22363	1.22776	0.49411	1.18797	1.3873	0.24116	0.1581	0.31115	0.4484	0.0	0.25647	0.55406	0.08491	0.03146	0.10219	1.15799	0.02064	0.0	0.02969	0.02744	0.7322	0.01712	0.01555	0.01006	0.0	1.32962
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_plebeius	0.0	0.48188	0.0	0.0	0.0	0.0	0.96356	0.0	0.48428	0.0	0.0	0.0	0.0	1.52717	0.00898	0.0	0.0	0.0	5.34331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47976	0.0	0.0	11.68746	0.0	11.55693	2.34806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.89458	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_salanitronis	0.0	0.0	0.86728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_salyersiae	0.0	0.0	0.0	0.0	0.0	0.02344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60029	0.03531	0.0	0.0	0.3323	0.09896	0.4498	0.13641	0.0	0.0	0.0	0.0	0.0	0.0	0.37234	0.0	0.0	12.56998
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_43_108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_CAG_144	0.0	0.0	0.0	0.0	1.30389	0.0	0.0	0.0	0.0	0.45074	0.0	0.0	0.0	0.0	0.0	0.0	0.21252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16422	0.0	0.03339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43903	0.0	0.67818	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_CAG_462	0.0	0.0	0.0	0.0	4.71655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12982	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_CAG_530	0.0	1.03343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_CAG_633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_CAG_927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.31585	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_D2	0.0	0.0	0.0	0.07776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_OM08_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02965	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_stercoris	0.0	0.03714	0.0	0.0	0.0	5.84977	0.19761	0.0	0.7598	0.0	1.2199	0.0	0.0	0.06433	0.0	0.0	0.75652	0.0	1.29957	0.0	2.53852	0.0	0.0016	0.0	0	0.0	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55862	1.70737	3.86513	0.01044	15.15876	0.0	35.17033	0.0	9.43479	1.44651	0.73412	0.0	0.03278	2.42591	0.0	1.20485	0.36773	0.57085	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.0	0.0	0.01278	0.28932	0.02127	0.11933	0.91026	1.07765	0.0	0.0	0.4365	0.0	3.24514	0.14026	0.00294	0.46944	3.29354	0.1179	0.0	0.52725	0.0	0.0	0.0	0.23352	0	0.0	0.03188	1.41479	0.12005	0.07713	4.89092	0.30596	0.02518	0.01561	0.68853	0.02318	0.24421	0.02991	0.0	0.00813	0.17144	0.01212	0.39549	0.0	0.0	0.04099	0.0	0.0	0.10783	0.0	0.12413	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_uniformis	0.00198	0.28856	4.98945	21.22276	3.57907	5.50321	0.53501	0.0	1.82098	0.06378	18.57241	0.00029	1.45936	6.87095	6.9318	5.38416	2.03954	18.42945	7.00932	5.54876	1.37053	12.05975	0.0	20.03853	0	0.0	5.91814	4.22668	23.66394	4.01268	15.1155	2.09536	3.45964	3.08304	38.46556	7.605	6.09009	0.24201	20.55181	14.56088	4.57444	14.96497	1.91236	1.10313	4.99138	0.58398	5.07141	0.84915	5.40825	4.26255	1.15046	14.42274	1.25309
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_vulgatus	0.0	1.58469	5.99198	23.68885	0.0	3.43978	18.58982	3.30919	3.24328	0.21823	4.03074	0.0	5.74233	2.64978	19.87779	3.61661	2.61266	0.0	0.64947	3.89701	11.09336	0.0	0.0	4.08942	0	0.0	2.76203	0.0	4.18321	3.33829	0.58265	0.0	3.29171	2.21774	3.14365	12.33704	8.4281	0.0	3.08197	1.65794	16.63717	2.16944	5.85623	1.27905	7.63203	0.33041	0.02621	0.0	2.49238	5.42564	0.94707	2.72202	30.48922
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_xylanisolvens	0.0	0.05768	0.00509	0.01387	0.0	0.02321	0.0	0.0	0.08126	0.0111	0.0	0.0	0.20604	0.04525	1.08076	0.0	0.0	0.11221	0.0	0.00232	0.04369	0.19455	0.0	0.02471	0	0.0	0.2291	0.01017	0.03814	0.00532	0.58867	0.0	0.00678	0.00642	0.0	0.016	0.11884	0.0	0.00469	0.02364	0.41805	0.03342	0.0	0.10254	0.17414	0.06328	0.00957	0.0	0.02359	0.2817	0.07197	0.00504	0.2665
