dataset_name	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Pseudopropionibacterium.s__Pseudopropionibacterium_propionicum	0.0	1.00412	0.0	0.0	0.0	0.0	0.0	0.0	0.90336	0.0	0.0	4.73952	0.0	0.0	0.01727	0.0	0.0	0.0	0.0	0.0	1.26881	0.00046	0.0	0.0	0.12251	0.0	0.0	0.0	0.0	0.0	0.35997	0.0	0.06395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08246	0.04459	0.0	0.0	0.25362	1.06119	0.0	0.0	0.0	1.87429	1.65569	0.0	0.0	0.20398	0.96727	4.30748	0.0	0.0	0.0	2.08409	0.0	0.0	0.0	0.0	0.0	0.0	0.82979	0.22811	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Atopobium.s__Atopobium_deltae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03528
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Atopobium.s__Atopobium_parvulum	0.04884	0.27676	0.0	0.0	0.0	0.0	0.80669	0.01772	0.00606	0.0	0.0	0.0	0.02972	0.0	0.0	0.0	0.38193	0.0	0.0	0.02654	0.0	0.0324	0.0	0.0	0.03582	0.0	0.0	0.0	0.06436	0.0	0.03993	1.57509	0.07314	0.0	0.0	0.0	0.0	0.81415	3.08102	0.0	0.05848	0.0	0.06598	8.2766	0.0	0.0	0.08476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26912	0.0	0.01399	0.0	0.0	0.00279	1.27748	0.0	0.0	0.0	0.07582	0.0	0.0	0.01085	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Atopobium.s__Atopobium_rimae	3.17549	5.34283	0.0	0.68997	0.0	0.51338	0.2272	0.00627	0.07382	0.0	0.05477	0.01779	0.30271	0.0	0.0	0.0	0.0	0.0	0.28694	0.01335	0.0	0.00663	0.0	0.0	0.0	0.0	0.0	0.0	1.98738	0.0	0.17389	0.59968	0.66313	0.0	0.0	4.4133	0.18591	49.81416	1.1307	0.0	1.06699	0.0	0.09216	1.83113	0.0	0.03016	0.04511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10751	0.0	0.08935	0.0	0.0	0.0	12.66108	0.0	0.0	0.0	12.68252	0.0	0.0	0.01137	0.02081
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella.s__Olsenella_profusa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.00366	0.0	0.00105	0.00352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella.s__Olsenella_scatoligenes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella.s__Olsenella_uli	0.0033	0.05839	0.01697	0.0	0.0	0.0	0.0	0.0	0.29624	0.0	0.05533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00809	0.0	0.0	0.00804	0.04484	0.0	0.0	0.0	0.0	0.0	0.0	0.14881	0.0	0.0	0.0	0.0255	0.4252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0082	0.00018	0.0	0.0	0.0	0.15447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__.Collinsella._massiliensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.00089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia.s__Slackia_exigua	0.0	0.09897	0.04866	0.0	0.0	0.0	0.0	0.0	0.37591	0.0	0.1061	0.29962	0.0	0.0	0.0	0.0	4.21148	1.11669	0.0	0.0	0.0	0.0	0.0	0.0	0.02399	0.0	0.0	0.06334	0.03255	0.0	0.0	0.0	0.0414	0.0	0.0	0.0254	0.62842	0.0	0.0	0.0	0.08526	0.0	0.0	0.0	0.0	0.0	0.09019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82866	0.04911	0.0	0.0	0.13901	0.0	0.0	0.0	0.0204
k__Bacteria.p__Bacteroidetes.c__Bacteroidetes_unclassified.o__Bacteroidetes_unclassified.f__Bacteroidetes_unclassified.g__Bacteroidetes_unclassified.s__Bacteroidetes_bacterium_oral_taxon_272	0.0	0.0	0.0	1.11331	0.0	0.0	0.0	0.0	0.01816	0.0	0.2333	0.00657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05397	0.0	0.0	0.0	5.22296	0.1679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.00165	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidetes_unclassified.o__Bacteroidetes_unclassified.f__Bacteroidetes_unclassified.g__Bacteroidetes_unclassified.s__Bacteroidetes_oral_taxon_274	0.69284	0.72957	33.54038	0.0	0.0	0.0	0.0	0.0	0.0	0.10179	0.1029	0.05017	62.77486	0.08978	0.0	0.0	0.0	0.0	5.74875	0.0	0.0	0.0	0.0	0.19929	16.67478	0.0	0.0	1.78332	3.15273	0.65955	0.0	0.0	0.0	0.0	0.0	0.46121	0.53214	0.0	0.0	0.0	0.13364	0.0	0.0	0.0	0.0	0.27895	0.0	2.47036	0.0	0.05653	0.0	2.96759	1.54016	0.0	0.0	0.21568	0.0	0.0	0.0	0.0	0.01168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_heparinolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1311	0.1901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_zoogleoformans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_asaccharolytica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50113	0.20234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.00345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_canoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1.99481	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.01008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_catoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01108	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.7435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	1.18639	0.0	0.0	0.0	0.0	0.06788	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0187
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_endodontalis	0.17814	0.43839	10.52985	30.79495	2.37322	0.0	0.0	0.0	1.05313	0.05007	15.18894	0.75088	0.0	0.0	0.0	6.91736	0.0	0.0	0.76803	0.0	3.77845	0.0	0.0	1.25406	0.28997	1.10273	0	0.0	10.54994	0.0	0.0	0.0	0.0	0	0	0.01834	0.74757	0.0	0.0	4.11607	0.24615	0.0	0.0	0.0	0.0	0.08989	2.33359	2.15171	0	0.0	0.0	0.0	0.0	0.0	0.0	5.57403	0.0	0.0	0.0	0.00497	0.78463	0.21655	0.0	0	2.47298	31.20415	0.0	0.00254	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_gingivalis	0.0	0.02664	0.0	51.84007	0.0	0.0	0.0183	0.11016	19.44173	0.04451	14.24681	0.08785	0.0	0.0	0.0	32.59057	7.87277	62.40393	0.0	0.0	0.0	0.0	0.0	60.78579	1.3156	49.01831	0	45.78723	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	3.73484	0.14198	0.0	0.0	3.09249	0.00285	0.0	2.24912	23.21496	0	0.0	0.0	0.0	3.9758	0.0	0.0	4.6214	0.0	0.00085	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_somerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.70136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03225	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.57025	0.0	0.03841	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.03845	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.04525	0.0	0.0	0.0	0.01287	0.89229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.00137	0.0	0.0791	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_sp_oral_taxon_278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.02988	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.14185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	4.43428	0.0	0.0	0.0	1.16558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_uenonis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.07262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00175
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella.s__Alloprevotella_rava	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40875	0.04814	0.05404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.02436	0.0	0.0	0.0	0.0	0.02393	0.04724	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.00541	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella.s__Alloprevotella_tannerae	4.80308	3.57389	0.18806	0.0	0.0	0.0702	0.0	0.00614	3.27202	0.0	0.22417	0.42965	0.0	0.0	0.0	0.0	2.75521	0.51695	5.73858	0.0	0.0	0.01415	0.0	0.0	0.0	0.0	0	0.0	2.75831	8.54476	0.15053	0.0	0.34884	0	0	0.0	0.0	1.79792	0.0	1.48736	4.68903	0.0	0.0	0.50973	0.0	0.0	17.31813	1.19308	0	0.0	0.0	0.0	0.0	0.0	0.0	0.91887	0.14954	0.0	0.0	0.04659	2.55441	0.46859	0.0	0	58.16532	0.2024	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella.s__Prevotella_sp_oral_taxon_473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.13161	0.0	0.0	0.0	0.0	0.0	0.19643	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00245	0.03882	0.0	0.0	0.0	0.0	0.0	0.94292	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_baroniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0315	0.0	0.84797	0.0	0.0	0.0	0.0	0.0	0.40882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.01767	0.80026	0.0	0.0	0.0	0.0	0.0	0.98281	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.45515	0.0	0.0	0.0	0.0	0.12825	0.04091	0.0	0	0.01473	0.53802	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_bivia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.04789
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_buccae	0.0	0.0	0.08249	0.0	0.0	0.63456	0.0	0.0	0.01629	0.0	0.18298	0.0	0.0	0.0	0.0	0.0	0.0	0.00558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.08725	0.02116	0.0	0.0	0.0	0.00832	0	0	0.0	0.0	1.16299	0.0	0.0	0.64749	0.0	0.0	0.0	0.0	0.0	0.01665	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12591	0.0	0.0	0	0.0	0.00555	0.0	0.00573	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_dentalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0463	0.0	0.03152	0.08899	0.0	0.0	0.0	0.0	0.0	1.52096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.15413	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.34895	0.03409	0.0	0.0	0.0	0.0	0.0	0.00255	0.19715	0	0.0	0.0	0.0	0.0	0.0	0.0	0.3138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_denticola	18.96172	15.20501	0.0	0.0	0.0	0.62133	0.0	0.1933	0.02678	0.0	4.38893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0088	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.06906	0.06401	0.47968	0	0	1.86296	0.0	9.82923	0.0	0.0	1.77397	0.0	0.0	0.0	0.0	0.0	0.70734	0.0	0	0.0	0.0	0.0	0.0	0.0	0.02587	0.0	0.11525	0.0	0.0	0.0	40.71788	0.0	0.0	0	0.0	0.0	0.0	0.01214	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_histicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02133	0.0647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.8514	0.64991	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_intermedia	0.0	0.0043	3.85445	0.0	0.0	0.0	0.0	0.00101	0.0	0.00309	16.91638	2.35057	1.02495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79224	0.0	0.0	4.87299	0.34396	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.15521	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.23961	0.0	0.0	0.0	0.0	0.0	0.0	0.24035	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_loescheii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02042	0.0	0	0.0	0.0	0.0	0.0	0.0	0.66508	0	0	0.00389	0.0	0.0	0.0	0.0	0.31524	0.0	0.0	0.0	0.0	0.18853	0.0	0.0	0	0.41912	0.32483	0.0	0.0	0.0	0.7578	0.08851	0.0	0.0	0.0	0.06426	0.0	0.0	0.0	0	0.05958	3.87273	0.0	1.42451	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_maculosa	0.0	0.02479	0.0	0.0	0.0	0.0	0.0228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00882	0.0	0.0	0.0	0.0	0	0.00281	0.0	0.0	0.26603	0.0	0.00158	0	0	0.00587	0.0	7.64032	0.0	0.0	0.52224	0.0	0.00615	0.0	0.0	0.2927	0.00412	0.0	0	0.0	0.05812	0.0	0.0	0.0	0.0495	0.02629	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_marshii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	3.74828	0.0	0.0	0.79378	0.0	0.0	0.0	0.0	0.0	0.29872	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.09394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_melaninogenica	0.0	0.0	0.00287	0.0	0.0	0.0	0.0	0.0	0.08412	0.0	0.01903	0.48594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12227	0.0	0.0	0.14745	0.0	0	0.0	0.07874	0.0	0.60031	0.0	0.58777	0	0	0.00828	0.0	0.0	4.04121	0.0	0.19866	0.0	0.04633	5.45878	0.0	0.0	0.01715	0.0	0	0.0	0.06347	0.02677	0.0	0.0	0.01111	0.0	0.00979	0.0	0.0	0.14749	0.26573	0.0	0.0	0	0.0	0.0	0.0	0.99206	0.01381
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_micans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01515	0.00464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.02653	0.0	0.0	0	0	0.73328	0.04421	0.0	0.0	0.0	0.43549	0.0	0.0	0.0	0.0	0.36061	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.11849	0.0	0.0	0.0
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_multiformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56259	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08643	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0
