subject	M1-0852	M1-0889	M1-0924	M1-0563	M1-0561	M1-0971	M1-0787	M1-0970	M1-0419	M1-0423	M1-0985	M1-0984	M1-0955	M1-0933	M1-0862	M1-0045	M1-0088	M1-0941	M1-0946	M1-0230	M1-0942	M1-0938	M1-0988	M1-0964	M1-0517	M1-0519	M1-0936	M1-0526	M1-0522	M1-0945	M1-0962	M1-0120	M1-0662	M1-0121	M1-0860	M1-0973	M1-0828	M1-0659	M1-0863	M1-0925	M1-0931	M1-0934	M1-0907	M1-0492	M1-0307	M1-0867	M1-0029	M1-0220	M1-0967	M1-0966	M1-0891	M1-0888	M1-0550	M1-0923	M1-0858	M1-0922	M1-0856	M1-0354	M1-0914	M1-0771	M1-0904	M1-0882	M1-0355	M1-0353	M1-0881	M1-0926	M1-0855	M1-0937	M1-0857	M1-0868	M1-0874	M1-0954	M1-0953	M1-0665	M1-0666	M1-0956	M1-0957	M1-0663	M1-0167	M1-0883	M1-0421	M1-0884	M1-0242	M1-0422	M1-0921	M1-0420	M1-0887	M1-0169	M1-0885	M1-0239	M1-0886	M1-0238	M1-0360	M1-0916	M1-0182	M1-0180	M1-0081	M1-0656	M1-0263	M1-0233	M1-0232	M1-0090	M1-0523	M1-0127	M1-0050	M1-0579	M1-0429	M1-0865	M1-0866	M1-0864	M1-0206	M1-0198	M1-0980	M1-0982	M1-0981	M1-0983	M1-0577	M1-0827	M1-0940	M1-0950	M1-0506	M1-0948	M1-0043	M1-0086	M1-0082	M1-0722	M1-0093	M1-0424	M1-0978	M1-0976	M1-0826	M1-0576	M1-0044	M1-0521	M1-0979	M1-0825	M1-0520	M1-0525	M1-0974	M1-0977	M1-0963	M1-0518	M1-0989	M1-0947	M1-0986	M1-0987	M1-0939	M1-0502	M1-0589	M1-0503	M1-0943	M1-0915	M1-0919	M1-0417	M1-0359	M1-0361	M1-0920	M1-0903	M1-0747	M1-0775	M1-0777	M1-0235
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.0	0.00048633401420095323	0.04170731707317076	0.02200689768434882	0.02327549724925943	0.0	0.012788632326820608	0.03937426838352666	0.012045231071779745	0.053199529727914086	0.0	0.03207201656654857	0.010495975636284533	0.0	0.0005034570718936699	0.0031018206338503033	0.013676588897827835	0.0019499693576243804	0.0030586885872682093	0.0063640409434801955	0.0	0.01141025641025641	0.0	0.010224948875255626	0.04578372407020994	0.0	0.0015761570425562401	0.0	0.10871493254912926	0.0	0.08317959412849929	0.01745232097876934	0.0	0.0	0.0	0.01963571278163824	0.10155007045774812	0.11046336919286022	0.0016875602700096436	0.0006676783004552351	0.07195662888122227	0.0	0.021751351351351356	0.0	0.014165141946526582	0.0	0.0034525277435265107	0.07646653277779455	0.015713449150888154	0.00032663726931242854	0.0	0.0	0.0	0.023148148148148154	0.0050435580009170105	0.02398926354638484	0.00868658790826963	0.03273226185809483	0.012091038406827882	0.00023427433524657375	0.0	0.0	0.0	0.0040547945205479455	0.04277138569284642	0.028101679104477594	0.023437499999999983	0.004889056036103798	0.0006148170919151552	0.006431334622823985	0.0	0.015802547434067955	0.0	0.04523522316043429	0.006508600650860065	0.1033968776967129	0.0	0.02408958313729177	0.0	0.12295905551369014	0.07507288629737598	0.0	0.011121408711770154	0.005294825511432009	0.0676470588235294	0.008067473414008068	0.033531655225019046	0.0005024494410249969	0.0	0.026698751002635506	0.004699738903394255	0.028644477060745226	0.0	0.010041077133728893	0.00016310552927744252	0.0002977253781112302	0.026880924170616105	0.0005264196880963348	0.07271755662432694	0.02721530196587755	0.12363636363636374	0.0022482014388489208	8.455944529003889e-05	0.0018846588767433095	0.0	0.0	0.01795327154670073	0.025365362002351725	0.0005178395733001916	0.02311470673215834	0.002823947071163466	0.012668278774316958	0.06831945495836485	0.07595243872846398	0.021173356859285397	0.059642147117296124	0.0	0.05446998076338964	0.0	0.006577216521967903	0.00126776539667712	0.10183150183150179	0.016256020748425335	0.013131537947918989	0.031185119274607015	0.0001097694840834248	0.04355251921434674	0.0	0.0	0.0008769365682548962	0.0007186489399928135	0.050848948711181535	0.00030039050765995795	0.02832070203430395	0.019493532519584623	0.1656120445123281	0.0	0.041185410334346514	0.06335367625690208	0.0006837606837606838	0.0	0.0006095702529716549	0.03937208857124628	0.11441181463249014	0.00020751193193608634	0.0023054755043227667	0.05748619681714843	0.07991696938245987	0.0	0.003882267966775009	0.0397510628040495	0.030657395701643476	0.0731188513693168	0.0213313718278779	0.0	0.03828828828828826	0.03844538795315637	0.0	0.08663240264851614	0.024	0.014280805738092161	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia	0.0	0.0	0.0	0.0	8.463817181548878e-05	0.0007532641446267158	0.0003108348134991119	0.0018090880068106843	0.0	0.0009237487403426268	0.0	0.00029094145231127314	0.00010876658690450294	0.0	0.0	0.0	0.0	0.0	0.0	0.002403204272363151	0.0	0.0015384615384615385	0.0	0.0	0.0004909782742113662	0.0	0.0	0.0	0.0005601456378658452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008636756216191645	0.0	0.0010848601735776277	0.0	0.0	0.0	0.0008216216216216216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012183235867446393	0.0	0.0	0.0	9.800078400627205e-05	0.0	0.0	0.0	0.0	0.0	0.00010958904109589041	0.0	0.0011660447761194029	0.0	0.000188040616773223	0.0	0.0	0.0	5.2851329210929655e-05	0.0	0.0002010454362685967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008292278425442661	0.0	0.0	0.0007334066740007334	0.0	0.0	0.0	0.0006875214850464077	0.0	4.734624307561195e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0004932790726353435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016136840406648378	0.00010827588695997402	0.0017032551097653293	0.0	0.0	0.002436990957480921	0.0	0.0003037359522122102	0.0	0.0	0.0	0.001282051282051282	0.00046313449425713227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014075833553268233	0.0	0.0014625714665602977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018057060310581438	0.00035061576894420825	0.0	0.0003323584153150758	0.0	0.0	0.0	0.0002799421452899734	0.0	0.0	0.0	0.00027917364600781687	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014696002687269063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006279829188646069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001481042654028436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum	0.0008423811306626731	0.0	0.0	0.0	0.0	0.00016739203213927018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013604825177996463	0.0	0.0	0.0	0.0	0.0003830928361639637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.879953152449737e-05	0.0002449779519843214	0.0	0.0	0.0014836795252225518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.40203083866115e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0009298000929800093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.178395733001916e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1474895846755144e-05	0.00014773230905599054
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis	0.0	0.11010602081509598	0.020325203252032527	0.05009032681885371	0.0021159542953872196	0.002259792433880147	0.011456483126110127	0.0114930296903267	0.024500163880694835	0.0313654685925429	0.0	0.012681624480156077	0.011583641505329569	0.0	0.02406524803651734	0.009844908968307491	0.22606596942880133	0.030530948799375953	0.09940737908621682	0.016733422340898998	0.0	0.017948717948717958	0.0002613468072131719	0.012440354464894355	0.010556032895544371	0.0	0.13643788508382293	9.286775631500742e-05	0.05494095131400837	0.00526053240215863	0.09681559316595818	0.004857862540482188	0.0	0.0	0.0	0.011949884186144455	0.04195645256602579	0.010878057575575455	0.00024108003857280618	0.3079817905918068	0.032035485460818136	0.0	0.035545945945945956	0.0	0.025143126955084697	0.0	0.46362515413070376	0.08518929288690413	0.1347843060706619	0.21198758778376686	0.0	0.00045355587808418	0.029005934718100854	0.013584307992202728	0.026960110041265514	0.023485992283173975	0.01077136900625434	0.012936103488827911	0.48862019914651356	0.08504158369450648	0.0	0.0	0.1367831245880025	0.057424657534246616	0.11505752876438219	0.04535914179104481	0.009923986486486482	0.005923279428356526	0.0866892099600366	0.017021276595744685	0.0	0.018603667882247227	0.0	0.01648572577402493	0.006973500697350069	0.1563505138463956	0.0	0.020890185376870225	0.0	0.035418236623963865	0.13702623906705536	0.14017929910350402	0.005658260572654991	0.03810669875651818	0.0273109243697479	0.05720572057205722	0.017971014492753644	0.01884185403843738	0.0	0.027042511745158718	0.027676240208877267	0.012310023199659105	0.0	0.017495816217860952	0.016147447398466807	0.0141121829224723	0.003480450236966824	0.36823057182338703	0.03341965717104454	0.004840899698919652	0.047107438016528884	0.05728417266187056	0.04253340098088956	0.011213720316622702	0.0	0.024749669374645768	0.012098340640435095	0.007643205106668908	0.10729635958780005	0.020875469517480497	0.00984347264805551	0.003573104269679143	0.0762679788039364	0.1756855132249455	0.008601676224084693	0.04130058359520292	5.777675063554426e-05	0.014680571023590156	0.00022878059940517045	0.04222573007103401	0.0770667912190563	0.03846153846153846	0.005742867728788438	0.011907411529045188	0.030676666242955848	0.03073545554335897	0.028351836037574744	0.015667574931880104	0.0	0.3820520315697148	0.18720804886812756	0.014691651271223714	0.03094022228897566	0.04813189735407526	0.011113135361632357	0.05760418939559237	0.002	0.03267477203647416	0.03109561174077302	0.04547008547008544	0.028758949880668266	0.06918622371228285	0.04358368961776532	0.1520964182651497	0.010583108528740412	0.035734870317002905	0.02630724261123742	0.020757654385054485	0.0	0.009570241964608161	0.027348029977648278	0.045638432364096204	0.026655144908269066	0.028595071717543184	0.12012081784386584	0.026591107236268504	0.01320393785284373	0.0	0.032782330879288835	0.025000000000000005	0.01389425761285057	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lactonifactor	0.0	0.0	0.0	0.00032846115946789294	0.0	0.0	0.0	0.0004256677663083963	8.194034742707309e-05	4.1988579106483035e-05	0.0	0.0	0.00010876658690450294	0.0	0.0	0.0	0.0	0.0002785670510891972	0.0	0.0	0.0	0.0	0.0	0.00017041581458759374	0.0	0.0	0.003954721306777475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006610974217200553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005002501250625312	0.0	0.0	0.0	0.00046111281893636643	9.671179883945841e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024067388688327315	0.0	0.0	0.0	0.0	0.0	0.00011458691417440129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.446438692612885e-05	0.0	0.0	0.0	7.22334585379948e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.474217194186687e-05	0.00032930845225027445	0.0	0.0	0.0	0.0	0.00035932446999640676	0.0	0.0	0.00026592208482914504	0.0	0.0	0.0	0.0	0.0	0.0	0.000954653937947494	0.0	0.0005743092336162338	0.0	0.0	0.0	0.0	0.0001729804532087874	0.0	0.0	0.0	0.0	0.0	0.00018389113644722325	0.0	0.0	0.0	0.0	9.260545446126777e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	9.359790340696369e-05	0.0	0.0	0.0	0.0	0.00025108804820890524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040458530006743087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007026172492534692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018925056775170325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012778810408921933	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	9.359790340696369e-05	9.726680284019065e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004045853000674309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002454891371056831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016775708773695687	0.0	0.0	0.0	0.0	0.0	0.0013123359580052493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012559658377292137	0.0	0.00020374898125509371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.22334585379948e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020863570391872277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022002200220022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024741725340527737	0.0	0.0	0.0	0.0	0.00042279722645019446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.0	0.0008754012255617158	0.0004065040650406504	0.00016423057973394647	0.010664409648751583	0.002761968530297958	0.053907637655417416	0.013621368521868682	0.06588003933136692	0.060589519650655156	0.0	0.023241087778747567	0.0	0.0001249375312343828	0.002114519701953413	0.0031018206338503033	0.0	0.0	0.0	0.0	0.0	0.0003846153846153846	0.0	0.015593047034764834	0.0079783969559347	0.0	0.017452357071213676	0.0	0.03841665499696596	0.0	0.006657576000641694	0.028427491903562446	0.00023293733985557886	0.0	0.0	0.017740576963571286	0.003772898768125823	0.34984073562112966	0.0	0.0	0.21389847215377014	0.0	0.04700540540540543	0.0	0.016230891813728374	0.0	0.043156596794081376	0.1724768442192982	0.0	0.0	0.0	0.0	0.0	0.07553606237816779	0.010270518110958275	0.0280154336520718	0.0010423905489923557	0.005194041552332419	0.07041251778093888	0.04041232283003395	0.00032499187520311994	0.0	0.0006591957811470006	0.00043835616438356166	0.2216108054027014	0.00792910447761194	0.010487049549549552	0.14723580293343352	0.010759299108515218	0.11885880077369433	0.0	0.04888747952010985	0.0003965107057890563	0.18586650583031697	0.010692701069270106	0.030203185063152085	0.0	0.06991625105862423	0.0	0.0	0.03692905733722061	0.00040749796251018743	0.008389834642212574	0.06474127557160043	0.2617647058823528	0.0062339567290062336	0.06300533943554523	0.07750282627810592	0.0	0.018219319353729814	0.15770234986945159	0.04549973959566308	0.0003206155819172812	0.014453065571276435	0.0	0.09431939978563769	0.015180687203791478	0.0	0.006864800427508528	0.0024204498494598266	0.004132231404958678	0.0004496402877697842	0.0005919161170302722	0.08009800226159063	0.0	0.0001889287738522577	0.07536489261335251	0.020325886107844745	0.0005178395733001916	0.05937590291823175	0.00040342101016620945	0.0042949435160789685	0.07361847085541254	0.08007765105556906	0.02933392148213497	0.007118578849483743	0.0	0.0030373595221221015	0.0	0.027492765061825835	0.0	0.011355311355311353	0.017506483882919584	0.00011128421989761852	0.0	0.0	0.021690862510674654	0.07348934124058362	0.0	0.0014615609470914935	0.0	0.018914401337204186	0.0006007810153199159	0.002393298763462306	0.024412461286208775	0.08640628409338857	0.0	0.0009118541033434652	0.026155187445510014	0.3152136752136738	0.06646778042959414	0.0048765620237732395	0.023482866441197143	0.029366830758784608	0.14930483502801364	0.0011527377521613833	0.0016239038648911985	0.10361529147206389	0.0	0.07665222101841807	0.1295963535960028	0.001706700379266751	0.0025923956394575914	0.030342037513791827	0.0	0.04766056378959602	0.0015396817990948534	0.0	0.003241190906144372	0.00625	0.1509255680109948	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2	0.0	0.01361735239762669	0.07934959349593498	0.00032846115946789294	0.017943292424883635	0.0002510880482089053	0.015230905861456492	0.0022347557731190806	0.01515896427400852	0.02342962714141755	0.0	0.027913265218805057	0.01223624102675658	0.0	0.014969456937638452	0.005394470667565745	0.31777956556717624	0.04691069140342076	0.0	0.04779706275033376	0.0	0.012564102564102564	0.0	0.018830947511929114	0.016325027617527924	0.0	0.0020346754549362372	0.0	0.06474349997666062	0.0	0.0002406352771316275	0.02869737315581145	0.0	0.0	0.0	0.01958307012002528	0.07363971089594981	0.08672396177654933	0.0018081002892960463	6.069802731411229e-05	0.0014785608674223755	0.0	0.025124324324324335	0.0	0.034409490645104186	0.0	0.0	0.007283954317916128	0.019568612141323417	0.0	0.0	0.001542089985486212	7.41839762611276e-05	0.005299707602339181	0.021916552040348463	0.0026841134037913095	0.005559416261292564	0.019404155233241863	0.024893314366998577	0.12744523837413624	0.0	0.0	0.05866842452208304	0.05358904109589044	0.022511255627813902	0.006063432835820898	0.012598536036036032	0.00554719819481008	0.024592683676606202	0.01997098646034818	0.0	0.02790550182337084	0.0	0.04302372336147972	0.10646211064621114	0.04644230014905471	0.0	0.03425237602333675	0.0	0.004144687264506406	0.0012147716229348883	0.002241238793806031	0.02107214282230134	0.044845567589249895	0.05546218487394958	0.011367803447011366	0.0278260869565217	0.054390151990955954	0.0	0.01879225392460182	0.0020887728459530026	0.007433360162871075	0.0003206155819172812	0.02175566712307926	0.010601859403033764	0.04144337263308322	0.009997037914691946	0.0	0.04085994984996101	0.01965877560658833	0.009421487603305785	0.026258992805755433	0.07999323524437679	0.0010365623822088201	0.0	0.008407330436425468	0.022393029579887938	0.026037292121619343	0.0	0.012713088702687081	0.05373567855413909	0.012271267188797055	0.08308099924299774	0.008493084202863384	0.015880017644464048	0.033668954017828434	0.0	0.020856535385238434	0.0	0.00026308866087871614	0.0343631146994061	0.0005494505494505495	0.021211559836976663	0.05052303583351874	0.04821829583492217	0.0003293084522502744	0.051067463706234	0.02243949350857512	0.0	0.0	0.009701760689902984	0.03835664643265594	0.0	0.0011966493817311527	0.009837857533248314	0.005891337551821949	0.0	0.07613981762917936	0.019180470793374017	0.08717948717948719	0.041288782816229115	0.0	0.0	0.05330164657952815	0.001245071591616518	0.008069164265129682	0.018187723286781424	0.01980626189240615	0.0	0.014174792343806421	0.0556602533198929	0.0851453855878637	0.05543738367455458	0.01572269216623759	0.0	0.027027027027027004	0.05664162739700476	0.0	0.06496272630457949	0.017750000000000002	0.0052183996907614995	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018340210912425492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Syntrophococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011909015124449208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
